4355,ron
5307,hermione
12583,dumbledore
8361,weasley
8361,professor
845,wand
3538,potter
14518,room
77915,sirius
1111,dark
1095,turned
3150,fred
9152,hogwarts
99971,voldemort
6301,table
821,large
273,people
2097,door
1917,knew
3150,george
2536,felt
547,feet
2778,moment
1111,three
4355,robes
2903,magical
1095,hands
2097,pulled
1144,cup
5574,ministry
52298,wormtail
8846,wizards
1451,hear
2222,find
4355,thing
1691,inside
8388,school
1144,walked
3538,hair
845,talking
2903,black
3432,night
1451,stood
845,sitting
4576,year
1451,sort
5663,office
3920,father
4328,ground
845,started
4194,quidditch
11761,man
4194,bit
12603,hard
13329,water
5807,house
4355,sat
5307,years
4328,eye
1769,slowly
4194,stared
4194,boy
4328,castle
5574,light
3538,mind
36390,uncle
5307,happened
5720,magic
3538,open
7308,help
7205,lord
2903,small
2097,place
8361,hadnt
22055,wizard
6291,opened
1769,wearing
3920,floor
1769,lot
5198,cloak
1144,fell
28525,bed
5574,red
5574,watched
3150,feeling
3920,returned
8388,things
3920,half
8657,cold
39988,curse
42410,vernon
3150,dead
6301,rons
76067,scar
9452,called
6291,morning
12303,owl
2787,silence
9744,life
6301,usual
18455,letter
5198,mother
10486,best
20795,parchment
8657,fingers
3528,full
8388,idea
7056,arm
5663,gold
9452,remember
6151,green
4754,nose
3920,hurried
3920,empty
3150,exactly
3920,fast
3920,moving
4754,shook
3920,trouble
41838,voldemorts
33323,window
6151,creatures
3920,days
3920,foot
13329,common
3150,high
7777,chair
7205,muggle
3920,point
7056,sight
5198,stairs
2436,starting
38874,desk
4328,hermiones
3528,pointed
7056,turn
13329,weasleys
4754,boys
7840,arrived
56547,aunt
49950,dudley
3528,reckon
3528,shut
26166,ball
4754,white
5663,dad
3920,finally
9028,hat
5198,heads
33533,pain
7056,straight
10459,azkaban
8657,closed
6664,enormous
6664,hour
72781,dursleys
60651,hedwig
30629,petunia
10397,beneath
10459,cauldron
5198,chance
4754,fact
4328,friend
8383,owls
8383,quill
5198,stay
16766,trunk
18455,dear
24260,dementors
5663,normal
4754,parents
7777,return
7840,sounded
24607,stupid
26659,summer
5663,finished
5663,person
4754,send
4328,wrong
5663,piece
7777,muggles
6664,silver
7777,sky
13083,trees
9508,worked
12303,flying
7777,number
5198,snapped
5198,brightly
16766,family
16766,killed
5663,expression
5663,leaving
5663,ready
7205,walls
7205,worried
6664,breakfast
5198,close
14410,darkness
5198,lost
6151,pocket
19437,witches
12303,closely
5663,gray
5663,jumped
11327,lay
5198,matter
6664,picked
6664,angry
6151,expected
39988,hurt
10397,lit
27086,living
6151,meant
18057,picture
19437,power
5198,dangerous
9028,friends
7777,glasses
20919,siriuss
6664,slipped
50299,book
11260,snake
13329,allowed
7205,fear
9028,helped
13329,hold
15554,stretched
7205,tightly
23331,bright
8383,led
8383,throwing
8383,worse
7205,definitely
7205,drew
6664,hello
11260,money
16766,wizarding
8383,wooden
5663,barely
8383,changed
14410,crossed
27086,drive
8383,dunno
8383,finger
15554,hidden
16766,highly
9718,hoping
8383,powerful
8383,story
9028,alive
8383,hours
10459,terrified
9718,burning
19437,case
8383,fall
10459,fourth
22520,headmaster
12130,play
9718,skin
11260,wondering
19437,cut
22520,dream
7777,dressed
9718,early
9718,flat
38874,forehead
9028,frowning
9028,stomach
22520,wrote
13083,youknowwho
10459,beard
33780,believed
9028,call
9718,center
18191,curses
45040,escaped
9028,kill
8383,lifted
24260,pressed
9028,swung
9718,allow
15314,fang
9028,form
22520,hurting
33780,privet
13083,reading
13083,weird
10459,breathing
10459,imagine
24260,powers
12130,visit
10459,anxious
39249,asleep
83250,bedroom
28273,broomstick
13083,broomsticks
14136,cage
10459,check
14136,creature
14136,enjoying
12130,famous
9718,fully
11260,months
9718,previous
10459,rise
13083,admit
26166,cleared
12130,drink
10459,fifty
11260,forgotten
12130,holidays
12130,leapt
39249,letters
13083,lived
10459,mentioned
28273,simple
26166,write
15314,bones
13083,complete
39249,curtains
20014,dudleys
26166,expecting
14136,live
12130,offered
10459,perfectly
12130,scrambled
12130,serious
12130,shock
12130,sounds
12130,zooming
28273,afterward
12130,bother
13083,brothers
44492,buckbeak
14136,examined
14136,failed
13083,favorite
12130,folded
13083,men
13083,moments
11260,peered
12130,problem
13083,risen
13083,rubbing
15314,secret
42410,street
13083,awake
30629,birthday
16650,crept
16650,cupboard
12130,dimly
14136,escape
13083,explained
15314,extraordinary
14136,games
14136,listened
15314,movement
14136,painful
26166,paused
13083,reason
30629,advice
15314,amused
45944,awoken
36383,bedside
14136,colored
16650,facetoface
14136,fallen
14136,fill
18191,goal
15314,hearth
15314,hoped
30629,innocent
14136,obvious
14136,reminded
13083,saturday
15314,terror
15314,blame
14136,experience
36383,godfather
15314,horror
18191,ink
44492,lightning
18191,loose
20014,mirror
14136,opinion
33300,orange
15314,performed
16650,search
15314,snatched
15314,steadily
18191,stranger
15314,yesterday
16650,absence
16650,awoke
16650,bird
15314,cared
20014,cat
18191,clearer
15314,crumpled
16650,details
20014,diet
15314,dim
16650,doubted
18191,dry
18191,focus
15314,hated
16650,ice
15314,killing
15314,length
20014,lock
15314,losing
18191,misty
15314,puzzled
54574,scars
15314,st
