66783,ron
76080,hermione
16777,dumbledore
2787,weasley
57050,hagrid
31363,moody
27871,professor
19016,crouch
10146,wand
24770,potter
50975,cedric
55366,bagman
86125,snape
11614,room
21643,sirius
3889,dark
64929,krum
3561,turned
9452,fred
2288,hogwarts
28357,table
2191,great
10397,hall
281502,dobby
2191,large
821,people
5073,front
4194,door
2465,knew
3382,good
9452,george
18602,felt
2739,feet
12130,winky
14154,yeah
50299,karkaroff
3889,three
4227,left
10162,robes
4355,magical
2191,hands
23069,pulled
1144,cup
5663,malfoy
4872,fire
845,course
8008,staring
5073,suddenly
1769,wizards
4355,hear
5663,death
3889,find
12585,second
8710,thing
3382,inside
4194,school
2288,walked
8846,hair
14617,side
2536,talking
4355,black
4576,night
38885,percy
5919,began
5720,forward
4355,stood
3538,top
5663,diggory
2536,sitting
2288,year
17053,air
7259,sort
28319,office
3920,father
21616,madame
4328,ground
23331,maxime
3382,started
92277,task
16777,bit
31508,hard
253261,water
49214,crowd
170083,sir
108344,champions
48593,mcgonagall
2903,sat
2903,muttered
3538,years
4328,eye
167354,fleur
1769,slowly
8388,stared
2097,boy
17314,castle
11148,light
7077,mind
22297,mouth
1769,happened
3432,magic
10615,set
9744,help
13935,supposed
5807,small
15754,watching
18904,work
1451,better
4194,place
1451,reached
16722,hadnt
6301,wizard
22520,egg
3150,er
3528,raised
13935,whispered
6291,opened
3538,wearing
11761,youve
3920,floor
1769,lot
15596,cloak
4328,gryffindor
28821,ludo
15681,shouted
2787,red
5574,watched
12603,feeling
23522,returned
4194,things
7205,goblet
27442,half
17314,cold
11327,dumbledores
6301,dead
6301,rons
2436,word
15554,moodys
10486,morning
30759,owl
5574,silence
14617,feel
7308,life
38885,class
3150,usual
7840,leg
18455,letter
4194,best
3150,caught
5198,entrance
25971,stone
3150,day
10397,parchment
62758,yeh
9028,champion
16991,grounds
10584,holding
192815,lake
3150,sound
4754,talk
12985,care
8657,fingers
10584,full
4194,idea
38033,ten
3528,arm
5663,gold
7056,noise
13935,shaking
60651,ter
19602,watch
11761,continued
6301,remember
2436,rest
36911,green
14262,nose
52298,elf
8383,hagrids
33279,shoulder
7308,appeared
3920,arms
6151,girls
4355,held
6151,staircase
15554,body
3920,empty
3150,exactly
15681,fast
19602,moving
9452,pointing
9508,shook
15754,thick
3920,trouble
13329,window
12303,creatures
11761,days
12130,dragons
7840,foot
5663,viktor
15554,box
19994,common
3150,high
5198,hit
28525,minutes
7205,muggle
7840,point
4328,read
14112,sight
19437,snapes
5198,stairs
7308,starting
11327,youll
28319,deep
29155,desk
12603,ears
81258,girl
8657,hermiones
10584,pointed
3528,short
11761,smile
14112,turn
6664,weasleys
6664,yelled
3528,extremely
10397,moved
22520,potion
4754,boys
10397,corner
15596,leave
9508,steps
7840,walking
4754,answer
7056,reckon
3528,shut
26166,ball
5663,dyou
7205,food
10397,noticed
22520,skrewts
11761,start
9508,white
22655,faces
7840,finally
15596,fine
9028,hat
20795,heads
16766,pain
10584,straight
4328,closed
19994,enormous
73312,hour
21616,legs
5198,move
28821,free
12303,hope
3920,times
4754,waiting
25993,breath
20795,chance
8657,friend
3920,listening
8383,owls
13083,parvati
8383,quill
3528,real
4754,smiling
10397,stay
8383,trunk
4328,completely
11260,houseelf
62216,return
18455,stupid
7205,third
14262,odd
9508,send
11761,working
8657,wrong
77748,books
6664,closer
7777,died
24607,managed
4754,angrily
15554,corridor
7777,muggles
36911,seized
24607,sign
26659,silver
22520,spell
14262,worked
8383,bag
10397,carrying
18455,clear
18455,flying
10397,listen
18455,longer
68030,madam
45040,cho
13329,edge
30629,em
36390,invisibility
5663,met
10459,seats
5663,turning
24607,attention
46662,bottom
7205,horrible
5663,leaving
7777,pair
21616,pulling
7205,quiet
11327,ready
6664,rose
5198,speak
21616,theyve
14410,worried
13329,breakfast
10459,christmas
5198,close
14410,darkness
31379,delacour
9718,growled
19994,heart
11327,hissed
10397,lost
24607,pocket
14410,teeth
7777,week
9718,witches
9508,bent
11327,burst
58683,charm
13329,clearly
11327,forced
5663,gray
33323,laughing
78820,library
15554,young
6664,angry
21616,bring
10397,broken
6664,dropped
5663,excitedly
6151,expected
9028,facing
6664,hurt
109172,judges
12303,late
66738,myrtle
9718,power
36390,surface
15596,surprise
6664,backward
21616,brown
14410,furiously
15554,glasses
7777,heavily
28273,horntail
20919,siriuss
13329,slipped
16766,book
6664,broke
4754,covered
7777,difficult
10459,doors
21616,flew
6151,funny
5198,gasped
14410,happy
8383,job
14410,nodded
6151,pale
7205,round
21616,seriously
10459,slytherins
14410,spot
7205,student
8383,tiny
7777,waited
8383,dormitory
23331,giant
6664,hold
29155,middle
29155,neck
60651,pomfrey
9028,smiled
10459,spells
23331,stretched
21616,tightly
5663,vanished
