46458,ron
30078,hermione
2097,dumbledore
80826,weasley
5574,professor
42788,crouch
9301,wand
18455,bagman
13066,room
21643,sirius
4328,krum
547,turned
47262,fred
5720,hogwarts
34658,table
821,great
1369,large
821,people
3382,front
8388,door
2465,knew
2536,good
34658,george
845,felt
821,feet
17693,yeah
1111,moment
1667,three
1691,left
5807,magical
273,hands
6864,cup
2436,fire
8361,ministry
845,course
1691,suddenly
2903,hear
3334,find
2288,second
2903,thing
845,inside
2097,school
3538,hair
2436,side
2536,talking
132209,percy
2536,began
1144,forward
3538,top
3382,sitting
5663,students
2288,year
9744,air
4355,sort
11327,office
7840,father
3382,started
4194,quidditch
6291,bit
7259,house
1451,muttered
3538,years
4194,boy
2787,light
5307,happened
4576,magic
5307,open
1769,set
4872,help
2903,small
3150,watching
15754,work
2097,place
2787,hadnt
9452,wizard
3150,er
3528,raised
2787,whispered
2097,opened
3538,wearing
240327,bill
7840,floor
3538,lot
1144,fell
8657,gryffindor
21616,ludo
5574,quietly
11761,shouted
4754,bed
2787,red
2787,watched
9452,feeling
6291,things
3920,half
5663,dumbledores
18904,rons
4754,scar
2436,word
12303,owl
2787,silence
2436,feel
4872,life
3920,leg
6151,letter
5198,mother
2097,best
3150,caught
3150,day
7056,entered
7056,holding
4328,fingers
2097,idea
9508,ten
14112,noise
135121,charlie
3920,continued
4872,rest
15314,map
4754,shoulder
7308,appeared
3920,arms
12303,girls
2903,held
6151,staircase
7840,fast
3150,pointing
9508,shook
15681,trouble
13329,window
7840,days
12130,dragons
5663,viktor
9452,high
14410,muggle
3920,point
10397,stairs
2436,starting
21616,wands
5663,youll
5663,deep
8657,hermiones
3528,short
46653,weasleys
16766,dragon
14112,extremely
69993,kitchen
146381,ginny
10397,leave
3920,walking
4754,answer
3528,reckon
10584,shut
21643,weve
7777,daily
7205,food
11327,dad
9508,grinning
20795,stuff
4328,closed
14410,legs
6151,hope
7840,times
6664,bad
5198,beneath
9028,bertha
15596,big
41838,cauldron
4328,friend
3920,listening
25149,owls
7056,real
9508,smiling
10397,stay
12303,dear
4754,parents
9028,prophet
3920,sounded
12303,stupid
19994,summer
5663,finished
9508,loud
11327,shot
3920,working
4328,wrong
83832,department
7777,muggles
7777,sky
14262,worked
6151,clear
6151,flying
5198,listen
10397,snapped
22520,arthur
5198,brightly
8383,family
36027,mum
7205,woman
5663,expression
7205,horrible
5663,lying
7205,pulling
5663,ready
14410,theyve
6151,wait
14410,walls
7205,worried
27086,ceiling
10397,lost
7205,teeth
5663,burst
12303,closely
7205,dinner
5663,gray
5663,jumped
5663,kind
19994,laughing
5663,lay
5663,low
6664,picked
7205,softly
19994,theyll
6664,angry
