23229,ron
23000,hermione
50168,weasley
4754,crouch
2536,wand
12385,potter
92277,bagman
1667,dark
86572,krum
1643,turned
3150,fred
1144,hogwarts
2465,great
157641,dobby
1095,large
547,people
4227,front
1369,knew
5919,good
3150,george
845,felt
1369,feet
121302,winky
1769,yeah
2778,moment
1667,three
1691,left
5807,robes
4355,magical
2739,hands
12583,pulled
5720,cup
39647,malfoy
4872,fire
11148,ministry
1691,course
3432,staring
5073,suddenly
12385,wizards
2903,hear
555,find
6864,second
4355,thing
1691,inside
1144,walked
5307,hair
29234,side
1691,talking
5807,black
15554,percy
2536,began
2288,forward
2903,stood
15923,top
845,sitting
2288,year
34107,air
2903,sort
7840,father
21643,ground
6764,started
16777,quidditch
12303,task
4194,bit
25206,hard
1451,house
86125,crowd
209333,sir
4355,muttered
5307,standing
1769,years
4328,eye
3538,slowly
2097,stared
4194,boy
13935,light
7077,mind
12130,uncle
3538,happened
5720,magic
1769,open
5307,set
5574,supposed
14410,lord
5807,small
28357,watching
3150,work
1451,better
2097,place
133432,fudge
5807,reached
8361,hadnt
6301,wizard
2787,whispered
7077,wearing
11761,youve
1769,lot
1144,fell
50438,ludo
27442,shouted
5574,red
5574,watched
3920,returned
6291,things
11761,half
33780,master
4328,cold
9508,scar
7308,word
3150,called
3150,usual
15596,mother
4194,best
3150,caught
20795,entrance
6301,day
38885,golden
7056,holding
3150,sound
4328,care
30300,fingers
3528,full
6291,idea
23771,ten
10584,arm
56639,gold
10584,noise
8361,shaking
11761,watch
22520,charlie
3920,continued
2436,rest
14136,tent
30759,green
12603,loudly
33279,nose
31379,elf
3920,hurried
4754,shoulder
2436,appeared
3920,arms
1451,held
6151,staircase
7840,empty
9452,exactly
15681,fast
7840,moving
3150,pointing
9508,shook
3150,thick
12303,creatures
11327,viktor
147763,box
6664,common
382869,field
15754,high
13329,son
7777,chair
20795,hit
14262,minutes
14410,muggle
3920,point
17314,read
3528,sight
10397,stairs
4872,starting
14410,wands
5663,youll
15754,ears
4328,hermiones
7056,pointed
10584,short
3920,smile
3528,turn
13329,weasleys
59983,yelled
10459,barty
10397,moved
11260,potion
9508,boys
5198,corner
11260,ginny
22520,path
3920,arrived
5198,noticed
4754,white
11327,faces
3920,finally
9508,grinning
18057,hat
15596,heads
8383,pain
7056,straight
4328,closed
6664,enormous
6664,hour
14410,legs
5198,spoke
14410,free
5198,beneath
4754,fact
8657,friend
3920,listening
7056,real
9508,smiling
7777,witch
12985,completely
56300,houseelf
22655,normal
3920,sounded
14262,loud
4754,send
28319,shot
3920,working
4328,wrong
8383,department
6151,managed
5198,wall
9508,angrily
7777,muggles
18455,sign
13329,silver
7777,sky
4754,worked
15596,carrying
6151,clear
18455,flying
6151,longer
418406,veela
45040,arthur
5198,brightly
13329,edge
25149,family
16991,met
