58072,ron
86696,hermione
46138,dumbledore
294762,hagrid
7840,moody
41807,professor
23771,crouch
845,wand
7077,potter
33983,cedric
172251,bagman
4355,room
4328,sirius
2778,dark
8657,krum
1095,turned
9452,fred
6864,hogwarts
22055,table
1917,great
10397,hall
1095,large
1917,people
3382,front
20972,door
821,knew
6764,good
6301,george
547,feet
3538,yeah
3889,moment
2222,three
4227,left
4355,robes
21777,magical
547,hands
6291,pulled
1144,cup
45311,malfoy
2436,fire
5574,ministry
5919,course
8008,staring
2536,suddenly
1769,wizards
8710,hear
2778,find
3432,second
1451,thing
1691,inside
12583,school
2288,walked
10615,hair
7308,side
5073,talking
1451,black
1144,night
7777,percy
845,began
3432,forward
4355,stood
1769,top
1691,sitting
11327,students
4576,year
5807,sort
12303,tournament
5663,office
7840,father
21616,madame
4328,ground
23331,maxime
845,started
77770,rita
4194,quidditch
15681,man
6151,task
6291,bit
9452,hard
1451,house
4355,sat
5307,standing
4328,eye
3538,slowly
2097,stared
6291,boy
17314,castle
7077,mind
5574,mouth
1769,happened
3432,magic
8846,open
5307,set
24362,help
11148,supposed
2903,small
12603,watching
22055,work
1451,better
2097,place
4355,reached
11148,hadnt
57643,skeeter
9452,wizard
157641,egg
22055,er
7056,raised
8361,whispered
6291,opened
3538,wearing
3920,youve
8846,lot
5198,cloak
3432,fell
8657,gryffindor
28821,ludo
5574,quietly
11761,shouted
9508,bed
2787,red
4754,triwizard
2787,watched
3150,feeling
6291,things
3920,half
9718,neville
8657,cold
11327,dumbledores
3150,dead
3150,rons
7308,word
7777,moodys
12303,owl
2787,silence
7308,feel
2436,life
7777,class
6301,usual
15596,mother
12603,day
10397,parchment
125516,yeh
9028,champion
10584,entered
31108,golden
28319,grounds
3528,holding
25149,lake
12603,sound
14262,talk
60600,care
8388,idea
4754,ten
10584,arm
27086,beauxbatons
15554,durmstrang
5574,shaking
72781,ter
7840,continued
6301,remember
4872,rest
6301,loudly
4754,nose
83832,hagrids
7840,hurried
9508,shoulder
4872,appeared
7840,arms
24607,girls
1451,held
6301,passed
6301,exactly
11761,fast
9508,shook
6301,thick
3920,trouble
79974,creatures
7840,days
10459,mark
11327,viktor
13329,common
6301,high
6664,son
7777,chair
5198,hit
9508,minutes
7205,muggle
11761,point
17314,read
3528,sight
4872,starting
12603,ears
18057,girl
17314,hermiones
7056,pointed
7056,short
7840,smile
3528,turn
10459,barty
8383,dragon
3528,extremely
11260,potion
23771,boys
5198,corner
4754,steps
7840,walking
4754,answer
11761,arrived
14136,aunt
19437,cedrics
10584,reckon
3528,shut
4328,weve
52333,ball
38885,daily
16991,dyou
16766,forest
5198,noticed
33780,skrewts
3920,start
4754,white
33983,dad
3920,finally
5198,fine
10397,heads
5198,stuff
8657,closed
31379,lesson
12130,dursleys
12303,hope
33323,bad
27086,bertha
20795,big
10397,chance
14262,fact
8657,friend
11761,listening
39249,parvati
16766,quill
3528,real
4754,smiling
5198,stay
8383,trunk
7777,witch
9508,parents
45143,prophet
3920,sounded
12303,stupid
7205,third
25149,crabbe
5663,finished
4754,loud
9508,odd
5663,shot
7840,working
12985,wrong
9718,books
90080,cabin
13329,closer
33533,department
7777,died
5663,piece
4754,angrily
6664,bet
15554,madeye
18455,sign
4754,worked
5198,carrying
15596,listen
29155,madam
10397,snapped
7205,walk
10397,brightly
11260,cho
6664,edge
122518,em
12130,invisibility
8383,killed
11327,met
21616,mum
28821,woman
12303,attention
5663,expression
28821,horrible
11260,houseelves
5663,leaving
11327,lying
21616,quiet
5198,speak
7205,theyve
14410,worried
6664,breakfast
18057,ceiling
20919,christmas
5198,close
6664,heart
18455,nice
6151,pocket
22520,staff
6664,stand
14410,teeth
23331,week
14410,brought
18455,closely
7205,dinner
7205,fat
11327,gray
16991,low
5198,matter
7205,softly
33780,tea
6664,theyll
23331,young
6664,angry
6151,expected
12130,judges
6151,late
9028,living
6151,meant
27086,picture
9718,power
6664,threw
13329,understand
6664,backward
7205,brown
18191,bulgarian
5198,dangerous
14410,furiously
15554,heavily
14136,horntail
6664,laugh
11260,seamus
6151,sharply
27086,tears
6664,broke
4754,covered
5663,direction
6151,funny
7205,happy
16766,job
29155,jorkins
14410,round
7205,seriously
10459,slytherins
7205,student
39249,article
7777,arts
8383,climbed
8383,dormitory
31108,giant
13329,hold
20919,mad
9718,middle
9028,smiled
7777,stretched
5663,vanished
18057,beaming
7777,bright
15554,couple
7777,eh
25149,led
9028,meet
7205,remained
8383,shortly
25149,throwing
20919,wide
20919,windows
6664,apart
13329,break
20919,conversation
12130,dean
7205,definitely
9028,eat
7205,excellent
9718,fun
6664,heavy
6664,hello
7777,hurrying
11260,sending
8383,sense
7205,strange
14136,supporters
8383,worry
10459,bottle
8383,carefully
8383,changed
7205,crossed
16766,glanced
39249,hogsmeade
7777,hurry
20919,join
7777,laughter
10459,nearby
27086,nervously
19437,pink
9028,pretty
8383,suppose
15554,surprised
14410,tall
7777,touch
28273,tree
8383,wonder
27086,afternoon
14410,approached
26166,attacked
9028,chest
16766,control
9718,deal
39249,draco
8383,highly
19437,hoping
29155,human
7777,impatiently
8383,repeated
19437,shouting
9028,sit
16766,story
10459,twenty
10459,win
39249,bagmans
16766,furious
7777,halfway
19437,hastily
25149,hell
9718,luck
13083,tables
20919,truth
36390,albus
6664,carried
19437,case
9718,drawing
8383,fall
311447,goblins
10459,granger
33780,headmaster
8383,joined
11260,jus
9718,krums
14136,lavender
16766,nervous
9028,poor
15314,skrewt
7777,sudden
9718,worst
9028,badly
9718,charms
16650,crookshanks
9028,deeply
7777,dressed
9028,eagerly
10459,easy
9718,figure
9718,flat
33780,hiding
15554,loads
10459,older
9718,scared
9028,stomach
7777,thrown
20919,beard
9028,call
9718,change
10459,coldly
9718,defense
11260,divination
24260,entirely
11260,escaped
10459,fellow
10459,homework
33780,lessons
9028,lunch
12130,rules
19437,ship
9028,shoulders
9028,today
11260,bell
36390,catch
12130,chairs
9718,expect
22520,eyebrows
61259,fang
19437,fit
11260,glaring
39249,hate
10459,international
9028,leading
10459,oddly
24260,plate
10459,rang
13083,reading
36390,teach
39249,teacher
10459,term
24260,weeks
20919,afraid
9718,anger
9718,avoid
24260,beautiful
28273,clue
15314,diggorys
22520,hide
9718,huge
11260,indignantly
12130,opening
12130,row
15314,stick
24260,visit
13083,ages
10459,anxious
22246,bath
30629,blastended
14136,broomstick
26166,broomsticks
49950,butterbeer
9718,buy
11260,cmon
14136,creature
12130,dived
12130,ensure
12130,excuse
49950,giants
26166,keen
10459,knocked
12130,pleased
12130,position
12130,private
22520,quick
11260,slight
10459,strode
10459,tone
22520,ugly
20919,worth
26166,admit
12130,agreed
18191,chicken
14136,corridors
12130,drink
14136,evidence
10459,fifty
11260,forgotten
10459,hanging
12130,holidays
30629,horses
9718,imagined
12130,instructions
11260,kindly
13083,letters
30629,love
10459,mentioned
11260,news
13083,percys
26166,persuade
70684,skeeters
14136,slid
11260,snarled
10459,soft
15314,stayed
9718,struggled
12130,abruptly
24260,barked
45944,bones
24260,breaking
30629,cakes
13083,cool
26166,curtains
13083,foreign
12130,grin
276353,grubblyplank
90957,ha
12130,lowered
14136,monday
24260,offered
14136,post
88984,pub
