52265,ron
51309,hermione
46138,dumbledore
13935,weasley
28525,hagrid
27442,moody
61316,professor
18455,snape
1451,room
8657,sirius
5001,dark
4328,krum
1095,turned
37809,fred
16017,hogwarts
66167,table
3561,great
129968,hall
1917,large
1369,people
3382,front
6291,door
547,knew
3382,good
28357,george
1643,feet
10615,yeah
1111,moment
3889,three
1691,left
1451,robes
4355,magical
273,hands
10486,pulled
3432,cup
5663,malfoy
4872,fire
2787,ministry
3382,course
3432,staring
2536,suddenly
7077,wizards
5807,hear
11327,death
1667,find
4576,second
2536,inside
18874,school
3432,walked
14154,hair
19489,side
845,talking
7259,black
2288,night
2536,began
5720,forward
5807,stood
14154,top
845,sitting
73631,students
17161,year
2436,air
79974,tournament
5663,office
8657,ground
1691,started
4194,quidditch
15681,man
4194,bit
12603,hard
46653,water
8710,house
18455,crowd
27086,champions
116623,mcgonagall
13066,sat
1451,muttered
3538,standing
26539,years
25971,eye
1769,slowly
4194,stared
6291,boy
8657,castle
5574,light
3538,mind
13935,mouth
5307,happened
1144,magic
1769,open
1769,set
2436,help
5574,supposed
4355,small
3150,watching
10486,place
5807,reached
2787,hadnt
9452,er
10584,raised
8361,whispered
8388,opened
7840,floor
1769,lot
15596,cloak
3432,fell
47615,gryffindor
11761,shouted
19016,bed
2787,red
33279,triwizard
5574,watched
7205,goblet
11260,master
29155,neville
8657,cold
16991,dumbledores
6301,dead
3150,rons
3150,called
15554,moodys
4194,morning
11148,silence
2436,feel
2436,life
18904,usual
3920,leg
4194,best
6301,caught
31192,entrance
8657,stone
3150,day
5198,parchment
63200,champion
31108,golden
11327,grounds
33533,lake
3150,sound
4754,talk
8657,fingers
10584,full
2097,idea
3528,arm
27086,beauxbatons
23331,durmstrang
8361,shaking
11761,continued
7308,rest
14136,tent
6151,green
9452,loudly
19016,nose
16766,hagrids
7840,hurried
2436,appeared
7840,arms
18455,girls
2903,held
6301,passed
30759,staircase
23522,empty
3920,fast
11761,moving
3150,pointing
23771,shook
3150,thick
3920,trouble
6664,window
3920,days
19602,foot
10459,mark
5663,viktor
6664,common
6301,high
7777,chair
29155,snapes
10397,stairs
4872,starting
16991,deep
3150,ears
3528,pointed
3528,short
6664,weasleys
6664,yelled
7056,extremely
7777,kitchen
11260,potion
4754,boys
25993,leave
14262,steps
3920,arrived
7056,reckon
3528,shut
4328,weve
5663,dyou
21616,food
8383,forest
3920,start
13329,tonight
9508,white
5663,dad
16991,faces
3920,finally
153487,hat
10397,heads
5198,stuff
15314,filch
10397,move
5198,spoke
36911,hope
3920,times
5198,big
5198,breath
5198,chance
3920,listening
13083,parvati
14262,smiling
8383,trunk
4328,completely
22520,houseelf
16991,normal
3920,sounded
13329,summer
14410,third
5663,finished
16991,person
5663,shot
4328,wrong
8383,department
7777,died
5198,wall
23331,madeye
6151,seized
13329,silver
15554,sky
4754,worked
7777,number
5198,snapped
7205,walk
10397,brightly
11260,cho
8383,family
181915,peeves
36027,seat
10459,seats
18455,attention
33780,houseelves
5663,leaving
5663,lying
5198,speak
7205,walls
7205,worried
54172,ceiling
7205,darkness
11327,hissed
5198,lost
6151,pocket
90080,staff
19437,witches
5663,burst
24260,carriage
6664,clearly
7205,dinner
14410,fat
16991,gray
5663,jumped
5663,kind
6664,laughing
5663,low
13329,picked
33780,step
15554,young
6664,angry
7205,bring
13329,dropped
11327,excitedly
18057,facing
12303,filled
6151,late
5198,lit
6664,threw
31108,blue
5198,dangerous
14136,dress
7205,furiously
7777,glasses
15554,heavily
14136,ireland
22520,seamus
6151,sharply
13329,slipped
11260,wood
13329,broke
4754,covered
7777,difficult
52298,doors
15596,gasped
54172,hufflepuff
16766,marble
7205,nodded
14410,round
20919,slytherins
7205,student
7777,thin
16766,tiny
13329,allowed
23331,arts
16766,climbed
16766,dormitory
15554,giant
9028,helped
9028,memory
38874,neck
7205,silent
72781,slytherin
7777,stretched
19437,tower
5663,vanished
22520,applause
18057,beaming
7777,couple
7777,eh
8383,nearer
11260,shining
28273,team
16766,throwing
13083,village
41838,wide
20919,windows
6664,break
13083,dancing
24260,dean
14410,definitely
27086,eat
16766,echoed
14410,excellent
9718,fun
7777,grinned
36390,hundreds
7777,hurrying
22520,money
19437,rolled
15554,screaming
22520,sending
7205,strange
8383,wooden
8383,carefully
14410,crossed
25149,excited
8383,glanced
13083,hogsmeade
23331,hurry
20919,join
9028,laughed
9718,pink
9028,pretty
36114,pushed
7205,shrieked
8383,suppose
7777,surprised
7205,tall
31379,throat
36390,age
7205,approached
8383,control
9028,drive
25149,dunno
19437,gazing
16766,highly
9718,human
10459,plan
18057,sit
9028,spotted
20919,tasks
45040,teachers
10459,twenty
9028,alive
8383,furious
10459,glass
7777,halfway
8383,hell
22520,inches
12130,lady
113095,ravenclaw
39249,tables
10459,terrified
12130,albus
6664,carried
15314,clunk
8383,decided
9028,doubt
8383,downstairs
42410,feast
14136,flames
8383,glad
10459,granger
22520,headmaster
25149,joined
9028,poor
10459,purple
9028,screamed
19437,skin
14136,socks
11260,support
9718,wondered
9028,badly
9718,charms
11260,dream
7777,dressed
9718,group
31379,older
9028,stomach
15554,thrown
8383,wind
20919,beard
18057,call
9718,center
29155,defense
39249,enter
10459,fellow
36390,galleons
11260,higher
10459,hole
70684,judge
13083,jump
11260,lessons
8383,lifted
56547,plates
14136,potions
9028,shoulders
33300,song
9028,swung
9718,allow
18191,compete
9718,expect
9718,fighting
52333,flashed
22520,glaring
10459,international
9028,leading
20919,leaning
10459,packed
48520,plate
11260,question
10459,rang
83250,seventeen
9028,sharp
52333,sick
12130,teach
65416,teacher
11260,tomorrow
13083,tongue
22520,twins
26166,wild
10459,breathing
120088,colin
33780,double
24260,ghost
26166,grabbed
9718,instantly
49950,mans
24260,portrait
12130,row
11260,smell
11260,twelve
11260,wave
22520,won
10459,anxious
10459,appearance
10459,check
11260,cmon
76573,creevey
200148,dennis
12130,dived
12130,ensure
39249,entering
39249,gryffindors
266954,headless
10459,knocked
11260,months
30629,nevilles
326599,nick
14136,objects
12130,personal
13083,recognized
42410,schools
14136,sprout
11260,upward
24260,agreed
26166,cleared
12130,drink
30629,floating
12130,holidays
26166,kitchens
13083,lived
24260,members
15314,pajamas
30629,pumpkin
20919,pushing
11260,sideways
14136,slid
180133,sorting
109149,stool
14136,touched
12130,trembling
45944,applauding
12130,barked
13083,bouncing
26166,cool
14136,echoing
18191,flask
12130,fool
13083,foreign
72766,fork
24260,guess
24260,halt
26166,honor
14136,impression
28273,list
12130,lowered
14136,lucky
12130,mention
54574,rain
13083,relief
12130,rolling
14136,slip
11260,sorts
12130,sounds
11260,stars
13083,stuck
16650,suit
26166,brothers
11260,chin
14136,deaths
30629,doorway
11260,fair
26166,favorite
15314,georges
15314,hufflepuffs
24260,inch
14136,interested
13083,ouch
30629,paid
14136,password
12130,refused
13083,safely
15314,seeker
11260,shrugging
15314,silk
13083,sooner
13083,spread
16650,swimming
15314,armor
20014,bar
13083,brains
14136,cast
15314,cheers
14136,chocolate
20014,circular
13083,continuing
14136,escape
12130,exploded
13083,falling
13083,fires
15314,flitwick
14136,games
15314,illuminated
14136,learned
14136,midair
30629,muttering
16650,noises
14136,painful
14136,pile
30629,pleasure
14136,remaining
28273,spectacles
28273,staggered
13083,stare
49950,wet
18191,bedside
28273,broad
28273,brother
16650,cheering
30629,clapping
15314,cooperation
13083,danger
14136,darkly
13083,darting
15314,dashed
15314,delighted
13083,distinctly
14136,dull
16650,enchanted
49950,event
14136,flash
15314,flickered
14136,forbidden
16650,formed
14136,fourposter
15314,friendly
14136,hey
33300,joking
16650,judging
54574,knife
33300,magnificent
14136,pick
15314,pounding
13083,pupils
15314,risk
14136,series
15314,shivering
14136,sighed
15314,spiral
15314,stubbornly
15314,tangled
16650,worrying
15314,zoomed
15314,arrival
18191,attached
16650,beds
15314,bite
14136,blinking
30629,bloody
16650,britain
15314,caretaker
15314,clouds
15314,collar
15314,dangling
14136,daring
33300,decide
16650,erupted
15314,faded
15314,fairly
14136,fancy
15314,filling
18191,forgive
15314,ghostly
15314,glimpse
14136,hearing
15314,herbology
18191,hip
20014,hooked
30629,houses
36383,juice
111231,lightning
16650,limped
16650,loved
18191,mcgonagalls
30629,moaned
14136,opinion
33300,orange
15314,prospect
14136,reveal
22246,sisters
16650,sports
33300,spose
15314,steadily
15314,straightening
72766,stranger
18191,swirling
16650,tie
14136,warning
15314,whipped
30629,whispering
16650,accidentally
36383,arriving
16650,attempt
15314,blimey
20014,bow
15314,brilliant
44492,carriages
33300,chunk
16650,clapped
33300,concealed
15314,desire
15314,duty
15314,flight
15314,ignoring
16650,introduce
40029,largest
20014,leprechaun
16650,lupin
16650,measure
15314,nerves
16650,oak
16650,owners
22246,players
15314,purpose
20014,righthand
16650,scowling
16650,shimmering
18191,swaying
33300,sweeping
18191,trick
15314,utterly
15314,winged
16650,winked
16650,aim
16650,alert
36383,banging
36383,choose
16650,clawed
16650,clean
16650,comfortable
20014,cushions
36383,dangerously
18191,dreams
16650,fervently
25123,filchs
16650,forming
18191,freds
20014,gates
16650,gloomy
40029,glory
18191,hero
20014,hood
16650,horrorstruck
18191,mental
40029,nature
18191,neighbors
66738,october
20014,pictures
22246,possess
20014,potato
44492,prize
16650,reaction
18191,remains
16650,scanned
40029,scarred
50246,selected
16650,shrilly
18191,sixth
20014,sparkling
20014,squid
16650,swallowed
16650,terms
40029,traveling
16650,triumph
16650,undertone
16650,winning
18191,wrapped
18191,anxiety
18191,argument
18191,balderdash
18191,bits
40029,blurred
18191,candles
44492,carved
18191,century
18191,cleaning
18191,concentration
20014,crackling
18191,disappearing
20014,dishes
18191,earlier
20014,efforts
22246,electric
18191,enemies
18191,exciting
20014,fed
18191,filed
18191,freely
18191,fright
18191,frightening
18191,greater
18191,halfmoon
25123,halloween
18191,hippogriff
20014,identical
100492,impartial
20014,magically
18191,minds
18191,monster
20014,moor
18191,overlarge
22246,poltergeist
18191,positively
44492,puddings
18191,remind
18191,resting
20014,rosette
100492,ruff
18191,seizing
18191,sleepily
18191,sniffed
18191,splendid
20014,sunk
20014,sweet
18191,swiveled
25123,tapestry
18191,turns
18191,vivid
66738,worthy
18191,wow
20014,admiration
22246,aging
20014,alarmed
22246,alarming
20014,announcing
22246,appalled
22246,applauded
20014,appreciatively
116710,baddock
20014,banged
20014,beg
75369,bomb
22246,boring
44492,brim
20014,chattering
20014,chos
22246,clap
20014,competition
20014,contorted
25123,council
20014,curtain
20014,dashing
20014,dazzling
20014,deafening
20014,decorated
20014,deliberately
20014,draped
20014,drops
20014,eager
22246,enjoy
20014,enthusiasm
20014,explanation
20014,flanked
20014,fleeting
20014,ghosts
22246,goblets
22246,grizzled
20014,guessed
20014,guests
22246,ham
20014,hangings
50246,hatred
20014,headmistress
20014,immensely
44492,interhouse
44492,mane
20014,merrily
22246,mortal
22246,mounted
20014,occupied
22246,outofbounds
20014,outrage
20014,painfully
44492,pans
20014,personally
44492,pinned
50246,poster
20014,pots
20014,prefect
20014,replied
20014,rip
50246,sausages
20014,scratch
44492,sea
20014,served
44492,shared
75369,slave
20014,smallest
20014,socket
22246,sorcerers
20014,soundlessly
20014,sputtering
25123,statues
20014,streak
20014,tension
44492,transfixed
20014,underage
20014,wha
20014,wits
87533,ackerley
22246,airily
22246,ambition
25123,arry
22246,attempts
22246,awed
50246,baron
22246,believing
22246,bizarre
25123,cackling
22246,centuries
22246,championship
22246,circumstances
25123,coat
50246,combination
25123,consideration
22246,cope
22246,corners
22246,creaked
25123,debating
22246,departments
22246,dirty
50246,dumbhedore
22246,embroidered
22246,extend
22246,furry
22246,gaunt
22246,gleamed
22246,glowing
22246,howling
22246,include
50246,inform
25123,kevin
87533,labor
22246,lakes
22246,loaded
22246,loathing
50246,massaging
22246,mayhem
50246,moleskin
22246,mournfully
22246,mouthed
50246,oops
22246,participating
22246,pearly
87533,pensions
22246,pillow
22246,precautions
22246,presumably
25123,pudding
25123,ravenclaws
22246,replaced
22246,rested
22246,selection
22246,seventh
22246,situated
22246,skidded
50246,starving
87533,stewart
22246,storm
22246,successful
25123,tablecloth
25123,tart
22246,thirtyseven
50246,thunder
22246,ties
22246,totally
25123,troll
22246,twinkled
22246,wafting
22246,wander
